1	5.013760e-001	4.986240e-001	0	
2	4.961680e-001	5.038280e-001	4.000000e-006	
3	4.909560e-001	5.090160e-001	2.800000e-005	
4	4.860560e-001	5.138800e-001	6.400000e-005	
5	4.812000e-001	5.186920e-001	1.080000e-004	
6	4.765400e-001	5.233320e-001	1.280000e-004	
7	4.720200e-001	5.277640e-001	2.160000e-004	
8	4.676320e-001	5.320680e-001	3.000000e-004	
9	4.632640e-001	5.362600e-001	4.760000e-004	
10	4.591000e-001	5.403560e-001	5.440000e-004	
11	4.550760e-001	5.442600e-001	6.640000e-004	
12	4.512160e-001	5.479760e-001	8.080000e-004	
13	4.473800e-001	5.516080e-001	1.012000e-003	
14	4.440120e-001	5.547480e-001	1.240000e-003	
15	4.409000e-001	5.575840e-001	1.516000e-003	
16	4.381440e-001	5.600640e-001	1.792000e-003	
17	4.355120e-001	5.623880e-001	2.100000e-003	
18	4.333680e-001	5.642360e-001	2.396000e-003	
19	4.316120e-001	5.656160e-001	2.772000e-003	
20	4.300000e-001	5.668880e-001	3.112000e-003	
21	4.285960e-001	5.677720e-001	3.632000e-003	
22	4.278280e-001	5.680920e-001	4.080000e-003	
23	4.275640e-001	5.679080e-001	4.528000e-003	
24	4.279640e-001	5.669440e-001	5.092000e-003	
25	4.287760e-001	5.657040e-001	5.520000e-003	
26	4.299720e-001	5.638480e-001	6.180000e-003	
27	4.317040e-001	5.615640e-001	6.732000e-003	
28	4.341800e-001	5.585360e-001	7.284000e-003	
29	4.371360e-001	5.551880e-001	7.676000e-003	
30	4.404120e-001	5.511200e-001	8.468000e-003	
31	4.444200e-001	5.464640e-001	9.116000e-003	
32	4.492360e-001	5.406960e-001	1.006800e-002	
33	4.549600e-001	5.344520e-001	1.058800e-002	
34	4.610880e-001	5.280840e-001	1.082800e-002	
35	4.671120e-001	5.215880e-001	1.130000e-002	
36	4.737280e-001	5.142520e-001	1.202000e-002	
37	4.810400e-001	5.066280e-001	1.233200e-002	
38	4.887520e-001	4.979920e-001	1.325600e-002	
39	4.971800e-001	4.893720e-001	1.344800e-002	
40	5.059320e-001	4.801880e-001	1.388000e-002	
41	5.147920e-001	4.707360e-001	1.447200e-002	
42	5.240440e-001	4.614960e-001	1.446000e-002	
43	5.334160e-001	4.518200e-001	1.476400e-002	
44	5.428240e-001	4.416680e-001	1.550800e-002	
45	5.529120e-001	4.312840e-001	1.580400e-002	
46	5.632000e-001	4.206600e-001	1.614000e-002	
47	5.737040e-001	4.096640e-001	1.663200e-002	
48	5.848280e-001	3.984480e-001	1.672400e-002	
49	5.954840e-001	3.874960e-001	1.702000e-002	
50	6.065640e-001	3.759800e-001	1.745600e-002	
51	6.182600e-001	3.645200e-001	1.722000e-002	
52	6.292720e-001	3.532000e-001	1.752800e-002	
53	6.406240e-001	3.424920e-001	1.688400e-002	
54	6.511120e-001	3.319240e-001	1.696400e-002	
55	6.614520e-001	3.216400e-001	1.690800e-002	
56	6.720680e-001	3.112720e-001	1.666000e-002	
57	6.822280e-001	3.019360e-001	1.583600e-002	
58	6.912160e-001	2.936120e-001	1.517200e-002	
59	6.995440e-001	2.859200e-001	1.453600e-002	
60	7.070200e-001	2.792520e-001	1.372800e-002	
61	7.137880e-001	2.730440e-001	1.316800e-002	
62	7.200120e-001	2.673080e-001	1.268000e-002	
63	7.255440e-001	2.620160e-001	1.244000e-002	
64	7.306800e-001	2.575360e-001	1.178400e-002	
65	7.352240e-001	2.534080e-001	1.136800e-002	
66	7.392680e-001	2.496000e-001	1.113200e-002	
67	7.431720e-001	2.463840e-001	1.044400e-002	
68	7.460280e-001	2.441240e-001	9.848000e-003	
69	7.485040e-001	2.426280e-001	8.868000e-003	
70	7.500160e-001	2.417760e-001	8.208000e-003	
71	7.505800e-001	2.419480e-001	7.472000e-003	
72	7.503360e-001	2.428840e-001	6.780000e-003	
73	7.496720e-001	2.437400e-001	6.588000e-003	
74	7.489240e-001	2.448880e-001	6.188000e-003	
75	7.476760e-001	2.465920e-001	5.732000e-003	
76	7.455760e-001	2.494880e-001	4.936000e-003	
77	7.430160e-001	2.527800e-001	4.204000e-003	
78	7.398280e-001	2.565880e-001	3.584000e-003	
79	7.360840e-001	2.608120e-001	3.104000e-003	
80	7.316200e-001	2.655680e-001	2.812000e-003	
81	7.269040e-001	2.706520e-001	2.444000e-003	
82	7.220520e-001	2.757800e-001	2.168000e-003	
83	7.166280e-001	2.814600e-001	1.912000e-003	
84	7.117080e-001	2.867600e-001	1.532000e-003	
85	7.061800e-001	2.927560e-001	1.064000e-003	
86	7.002480e-001	2.988720e-001	8.800000e-004	
87	6.938400e-001	3.053240e-001	8.360000e-004	
88	6.876600e-001	3.114920e-001	8.480000e-004	
89	6.816760e-001	3.174640e-001	8.600000e-004	
90	6.756200e-001	3.234480e-001	9.320000e-004	
91	6.699480e-001	3.291480e-001	9.040000e-004	
92	6.640960e-001	3.348800e-001	1.024000e-003	
93	6.584200e-001	3.405960e-001	9.840000e-004	
94	6.528600e-001	3.461920e-001	9.480000e-004	
95	6.473000e-001	3.516960e-001	1.004000e-003	
96	6.417880e-001	3.572520e-001	9.600000e-004	
97	6.361360e-001	3.628480e-001	1.016000e-003	
98	6.306640e-001	3.682960e-001	1.040000e-003	
99	6.251960e-001	3.735920e-001	1.212000e-003	
100	6.202360e-001	3.784040e-001	1.360000e-003	
101	6.154280e-001	3.832400e-001	1.332000e-003	
102	6.104920e-001	3.879800e-001	1.528000e-003	
103	6.059280e-001	3.925160e-001	1.556000e-003	
104	6.011600e-001	3.971320e-001	1.708000e-003	
105	5.969480e-001	4.014560e-001	1.596000e-003	
106	5.925920e-001	4.057720e-001	1.636000e-003	
107	5.881800e-001	4.100280e-001	1.792000e-003	
108	5.839120e-001	4.141120e-001	1.976000e-003	
109	5.798360e-001	4.181800e-001	1.984000e-003	
110	5.759000e-001	4.219360e-001	2.164000e-003	
111	5.722480e-001	4.253800e-001	2.372000e-003	
112	5.690080e-001	4.283560e-001	2.636000e-003	
113	5.659360e-001	4.311960e-001	2.868000e-003	
114	5.632800e-001	4.335320e-001	3.188000e-003	
115	5.608040e-001	4.358400e-001	3.356000e-003	
116	5.585240e-001	4.378800e-001	3.596000e-003	
117	5.566560e-001	4.394680e-001	3.876000e-003	
118	5.548120e-001	4.410240e-001	4.164000e-003	
119	5.534320e-001	4.418760e-001	4.692000e-003	
120	5.525520e-001	4.426320e-001	4.816000e-003	
121	5.520640e-001	4.427760e-001	5.160000e-003	
122	5.515960e-001	4.430440e-001	5.360000e-003	
123	5.514880e-001	4.426720e-001	5.840000e-003	
124	5.521160e-001	4.415200e-001	6.364000e-003	
125	5.530080e-001	4.397040e-001	7.288000e-003	
126	5.546720e-001	4.375640e-001	7.764000e-003	
127	5.568160e-001	4.352560e-001	7.928000e-003	
128	5.588400e-001	4.328480e-001	8.312000e-003	
129	5.615720e-001	4.300920e-001	8.336000e-003	
130	5.643040e-001	4.268360e-001	8.860000e-003	
131	5.676480e-001	4.230880e-001	9.264000e-003	
132	5.713240e-001	4.191080e-001	9.568000e-003	
133	5.751520e-001	4.146800e-001	1.016800e-002	
134	5.792960e-001	4.101440e-001	1.056000e-002	
135	5.841920e-001	4.049160e-001	1.089200e-002	
136	5.892960e-001	3.993000e-001	1.140400e-002	
137	5.944760e-001	3.939680e-001	1.155600e-002	
138	5.999920e-001	3.879760e-001	1.203200e-002	
139	6.058800e-001	3.815240e-001	1.259600e-002	
140	6.123200e-001	3.748560e-001	1.282400e-002	
141	6.192000e-001	3.679240e-001	1.287600e-002	
142	6.257000e-001	3.609760e-001	1.332400e-002	
143	6.324560e-001	3.536640e-001	1.388000e-002	
144	6.402560e-001	3.458000e-001	1.394400e-002	
145	6.480240e-001	3.382080e-001	1.376800e-002	
146	6.553000e-001	3.304160e-001	1.428400e-002	
147	6.632600e-001	3.222720e-001	1.446800e-002	
148	6.710960e-001	3.142840e-001	1.462000e-002	
149	6.792080e-001	3.064520e-001	1.434000e-002	
150	6.868760e-001	2.993200e-001	1.380400e-002	
151	6.936000e-001	2.928520e-001	1.354800e-002	
152	6.999360e-001	2.863400e-001	1.372400e-002	
153	7.065440e-001	2.803160e-001	1.314000e-002	
154	7.129520e-001	2.741280e-001	1.292000e-002	
155	7.188080e-001	2.685800e-001	1.261200e-002	
156	7.241680e-001	2.635680e-001	1.226400e-002	
157	7.292040e-001	2.592400e-001	1.155600e-002	
158	7.334480e-001	2.558520e-001	1.070000e-002	
159	7.369240e-001	2.527400e-001	1.033600e-002	
160	7.397800e-001	2.500880e-001	1.013200e-002	
161	7.426000e-001	2.478160e-001	9.584000e-003	
162	7.449040e-001	2.459840e-001	9.112000e-003	
163	7.464560e-001	2.453360e-001	8.208000e-003	
164	7.472840e-001	2.452880e-001	7.428000e-003	
165	7.473040e-001	2.457200e-001	6.976000e-003	
166	7.467120e-001	2.467040e-001	6.584000e-003	
167	7.460080e-001	2.477560e-001	6.236000e-003	
168	7.448200e-001	2.493960e-001	5.784000e-003	
169	7.429280e-001	2.515400e-001	5.532000e-003	
170	7.407920e-001	2.541640e-001	5.044000e-003	
171	7.387200e-001	2.565600e-001	4.720000e-003	
172	7.361640e-001	2.594480e-001	4.388000e-003	
173	7.332200e-001	2.629640e-001	3.816000e-003	
174	7.297760e-001	2.667520e-001	3.472000e-003	
175	7.261760e-001	2.706600e-001	3.164000e-003	
176	7.220480e-001	2.749040e-001	3.048000e-003	
177	7.182040e-001	2.790520e-001	2.744000e-003	
178	7.139040e-001	2.834360e-001	2.660000e-003	
179	7.094280e-001	2.880720e-001	2.500000e-003	
180	7.044320e-001	2.932480e-001	2.320000e-003	
181	6.996160e-001	2.981400e-001	2.244000e-003	
182	6.950240e-001	3.028240e-001	2.152000e-003	
183	6.902840e-001	3.076680e-001	2.048000e-003	
184	6.852440e-001	3.126400e-001	2.116000e-003	
185	6.805240e-001	3.175400e-001	1.936000e-003	
186	6.753800e-001	3.228360e-001	1.784000e-003	
187	6.704720e-001	3.277080e-001	1.820000e-003	
188	6.656360e-001	3.325800e-001	1.784000e-003	
189	6.609240e-001	3.373480e-001	1.728000e-003	
190	6.556960e-001	3.426280e-001	1.676000e-003	
191	6.505920e-001	3.477480e-001	1.660000e-003	
192	6.455600e-001	3.526200e-001	1.820000e-003	
193	6.408960e-001	3.573120e-001	1.792000e-003	
194	6.364280e-001	3.616840e-001	1.888000e-003	
195	6.320440e-001	3.659560e-001	2.000000e-003	
196	6.275160e-001	3.705240e-001	1.960000e-003	
197	6.231800e-001	3.747920e-001	2.028000e-003	
198	6.191800e-001	3.786600e-001	2.160000e-003	
199	6.150760e-001	3.825240e-001	2.400000e-003	
200	6.112040e-001	3.863200e-001	2.476000e-003	
201	6.074200e-001	3.899200e-001	2.660000e-003	
202	6.040080e-001	3.931520e-001	2.840000e-003	
203	6.010560e-001	3.959160e-001	3.028000e-003	
204	5.981840e-001	3.988520e-001	2.964000e-003	
205	5.952120e-001	4.016840e-001	3.104000e-003	
206	5.926720e-001	4.039400e-001	3.388000e-003	
207	5.901720e-001	4.061400e-001	3.688000e-003	
208	5.879400e-001	4.082320e-001	3.828000e-003	
209	5.862000e-001	4.098360e-001	3.964000e-003	
210	5.843640e-001	4.115800e-001	4.056000e-003	
211	5.824600e-001	4.134360e-001	4.104000e-003	
212	5.805240e-001	4.150400e-001	4.436000e-003	
213	5.792160e-001	4.162800e-001	4.504000e-003	
214	5.778760e-001	4.173280e-001	4.796000e-003	
215	5.770000e-001	4.179000e-001	5.100000e-003	
216	5.763680e-001	4.186440e-001	4.988000e-003	
217	5.757200e-001	4.189800e-001	5.300000e-003	
218	5.752880e-001	4.192040e-001	5.508000e-003	
219	5.750600e-001	4.190120e-001	5.928000e-003	
220	5.751840e-001	4.185400e-001	6.276000e-003	
221	5.761200e-001	4.175840e-001	6.296000e-003	
222	5.765560e-001	4.169360e-001	6.508000e-003	
223	5.774560e-001	4.158320e-001	6.712000e-003	
224	5.783040e-001	4.146840e-001	7.012000e-003	
225	5.794960e-001	4.130640e-001	7.440000e-003	
226	5.813760e-001	4.106600e-001	7.964000e-003	
227	5.834560e-001	4.084320e-001	8.112000e-003	
228	5.856400e-001	4.057400e-001	8.620000e-003	
229	5.885840e-001	4.022280e-001	9.188000e-003	
230	5.916840e-001	3.994520e-001	8.864000e-003	
231	5.946280e-001	3.962520e-001	9.120000e-003	
232	5.980320e-001	3.926480e-001	9.320000e-003	
233	6.013480e-001	3.896280e-001	9.024000e-003	
234	6.046440e-001	3.860320e-001	9.324000e-003	
235	6.077680e-001	3.830640e-001	9.168000e-003	
236	6.108240e-001	3.793560e-001	9.820000e-003	
237	6.143640e-001	3.758440e-001	9.792000e-003	
238	6.181480e-001	3.721000e-001	9.752000e-003	
239	6.216280e-001	3.687000e-001	9.672000e-003	
240	6.250080e-001	3.646720e-001	1.032000e-002	
241	6.290680e-001	3.604880e-001	1.044400e-002	
242	6.331320e-001	3.562920e-001	1.057600e-002	
243	6.376360e-001	3.515880e-001	1.077600e-002	
244	6.424160e-001	3.467360e-001	1.084800e-002	
245	6.468000e-001	3.421960e-001	1.100400e-002	
246	6.512280e-001	3.378760e-001	1.089600e-002	
247	6.555840e-001	3.334800e-001	1.093600e-002	
248	6.596520e-001	3.295440e-001	1.080400e-002	
249	6.639360e-001	3.250880e-001	1.097600e-002	
250	6.680800e-001	3.208400e-001	1.108000e-002	
251	6.725440e-001	3.162640e-001	1.119200e-002	
252	6.772320e-001	3.118360e-001	1.093200e-002	
253	6.811760e-001	3.076840e-001	1.114000e-002	
254	6.857080e-001	3.030680e-001	1.122400e-002	
255	6.901760e-001	2.985240e-001	1.130000e-002	
256	6.945600e-001	2.937840e-001	1.165600e-002	
257	6.992640e-001	2.891520e-001	1.158400e-002	
258	7.039600e-001	2.844400e-001	1.160000e-002	
259	7.084040e-001	2.803920e-001	1.120400e-002	
260	7.124640e-001	2.768880e-001	1.064800e-002	
261	7.160240e-001	2.739040e-001	1.007200e-002	
262	7.188880e-001	2.711520e-001	9.960000e-003	
263	7.217760e-001	2.687960e-001	9.428000e-003	
264	7.235480e-001	2.673000e-001	9.152000e-003	
265	7.255680e-001	2.659840e-001	8.448000e-003	
266	7.269040e-001	2.654200e-001	7.676000e-003	
267	7.272600e-001	2.653840e-001	7.356000e-003	
268	7.272040e-001	2.661440e-001	6.652000e-003	
269	7.264680e-001	2.677280e-001	5.804000e-003	
270	7.250560e-001	2.697400e-001	5.204000e-003	
271	7.230120e-001	2.722080e-001	4.780000e-003	
272	7.203760e-001	2.755560e-001	4.068000e-003	
273	7.173160e-001	2.792840e-001	3.400000e-003	
274	7.133680e-001	2.835560e-001	3.076000e-003	
275	7.092600e-001	2.882320e-001	2.508000e-003	
276	7.046080e-001	2.933240e-001	2.068000e-003	
277	6.997160e-001	2.987080e-001	1.576000e-003	
278	6.941800e-001	3.044960e-001	1.324000e-003	
279	6.887600e-001	3.099880e-001	1.252000e-003	
280	6.832040e-001	3.155280e-001	1.268000e-003	
281	6.776000e-001	3.211160e-001	1.284000e-003	
282	6.722680e-001	3.265000e-001	1.232000e-003	
283	6.667240e-001	3.318360e-001	1.440000e-003	
284	6.614480e-001	3.370440e-001	1.508000e-003	
285	6.563840e-001	3.420360e-001	1.580000e-003	
286	6.514840e-001	3.469040e-001	1.612000e-003	
287	6.467160e-001	3.515120e-001	1.772000e-003	
288	6.421040e-001	3.560240e-001	1.872000e-003	
289	6.377400e-001	3.603480e-001	1.912000e-003	
290	6.332600e-001	3.646720e-001	2.068000e-003	
291	6.289960e-001	3.689680e-001	2.036000e-003	
292	6.247080e-001	3.731160e-001	2.176000e-003	
293	6.204280e-001	3.771600e-001	2.412000e-003	
294	6.167000e-001	3.806840e-001	2.616000e-003	
295	6.130800e-001	3.841560e-001	2.764000e-003	
296	6.097360e-001	3.871520e-001	3.112000e-003	
297	6.065960e-001	3.904600e-001	2.944000e-003	
298	6.032040e-001	3.936280e-001	3.168000e-003	
299	6.004040e-001	3.964120e-001	3.184000e-003	
300	5.977200e-001	3.989360e-001	3.344000e-003	
301	5.950760e-001	4.013800e-001	3.544000e-003	
302	5.925400e-001	4.037560e-001	3.704000e-003	
303	5.901360e-001	4.059720e-001	3.892000e-003	
304	5.881280e-001	4.077560e-001	4.116000e-003	
305	5.864440e-001	4.092320e-001	4.324000e-003	
306	5.846480e-001	4.106680e-001	4.684000e-003	
307	5.833080e-001	4.117920e-001	4.900000e-003	
308	5.825880e-001	4.121440e-001	5.268000e-003	
309	5.819680e-001	4.126880e-001	5.344000e-003	
310	5.815240e-001	4.129240e-001	5.552000e-003	
311	5.815440e-001	4.128000e-001	5.656000e-003	
312	5.817720e-001	4.121480e-001	6.080000e-003	
313	5.820760e-001	4.115000e-001	6.424000e-003	
314	5.826480e-001	4.106280e-001	6.724000e-003	
315	5.834680e-001	4.093200e-001	7.212000e-003	
316	5.847720e-001	4.077600e-001	7.468000e-003	
317	5.863440e-001	4.057680e-001	7.888000e-003	
318	5.886680e-001	4.034240e-001	7.908000e-003	
319	5.905240e-001	4.015440e-001	7.932000e-003	
320	5.925200e-001	3.996360e-001	7.844000e-003	
321	5.942480e-001	3.980280e-001	7.724000e-003	
322	5.962320e-001	3.955600e-001	8.208000e-003	
323	5.982960e-001	3.931480e-001	8.556000e-003	
324	6.007880e-001	3.904440e-001	8.768000e-003	
325	6.037680e-001	3.874320e-001	8.800000e-003	
326	6.067840e-001	3.840840e-001	9.132000e-003	
327	6.098120e-001	3.809440e-001	9.244000e-003	
328	6.130400e-001	3.781000e-001	8.860000e-003	
329	6.157960e-001	3.750040e-001	9.200000e-003	
330	6.187640e-001	3.721400e-001	9.096000e-003	
331	6.216160e-001	3.696160e-001	8.768000e-003	
332	6.242920e-001	3.668920e-001	8.816000e-003	
333	6.267720e-001	3.639960e-001	9.232000e-003	
334	6.300920e-001	3.605760e-001	9.332000e-003	
335	6.331360e-001	3.574480e-001	9.416000e-003	
336	6.362080e-001	3.543720e-001	9.420000e-003	
337	6.392280e-001	3.512280e-001	9.544000e-003	
338	6.423440e-001	3.480840e-001	9.572000e-003	
339	6.453400e-001	3.448200e-001	9.840000e-003	
340	6.487160e-001	3.409440e-001	1.034000e-002	
341	6.525360e-001	3.370120e-001	1.045200e-002	
342	6.563800e-001	3.333440e-001	1.027600e-002	
343	6.599920e-001	3.298280e-001	1.018000e-002	
344	6.634400e-001	3.264760e-001	1.008400e-002	
345	6.669720e-001	3.228680e-001	1.016000e-002	
346	6.706760e-001	3.192560e-001	1.006800e-002	
347	6.740960e-001	3.156240e-001	1.028000e-002	
348	6.774560e-001	3.125440e-001	1.000000e-002	
349	6.806160e-001	3.094440e-001	9.940000e-003	
350	6.833760e-001	3.064200e-001	1.020400e-002	
351	6.868720e-001	3.026240e-001	1.050400e-002	
352	6.904440e-001	2.993480e-001	1.020800e-002	
353	6.939600e-001	2.962400e-001	9.800000e-003	
354	6.969480e-001	2.931720e-001	9.880000e-003	
355	7.001520e-001	2.903960e-001	9.452000e-003	
356	7.025720e-001	2.881080e-001	9.320000e-003	
357	7.045360e-001	2.860080e-001	9.456000e-003	
358	7.070800e-001	2.833880e-001	9.532000e-003	
359	7.093320e-001	2.815600e-001	9.108000e-003	
360	7.114160e-001	2.799840e-001	8.600000e-003	
361	7.126800e-001	2.790840e-001	8.236000e-003	
362	7.135520e-001	2.786440e-001	7.804000e-003	
363	7.142960e-001	2.781000e-001	7.604000e-003	
364	7.146680e-001	2.779280e-001	7.404000e-003	
365	7.148920e-001	2.782280e-001	6.880000e-003	
366	7.144680e-001	2.791520e-001	6.380000e-003	
367	7.135920e-001	2.803760e-001	6.032000e-003	
368	7.124680e-001	2.818680e-001	5.664000e-003	
369	7.108400e-001	2.838840e-001	5.276000e-003	
370	7.091600e-001	2.858880e-001	4.952000e-003	
371	7.070200e-001	2.883200e-001	4.660000e-003	
372	7.044720e-001	2.914880e-001	4.040000e-003	
373	7.012320e-001	2.951760e-001	3.592000e-003	
374	6.977760e-001	2.989600e-001	3.264000e-003	
375	6.941360e-001	3.029120e-001	2.952000e-003	
376	6.901520e-001	3.070560e-001	2.792000e-003	
377	6.858800e-001	3.115520e-001	2.568000e-003	
378	6.815120e-001	3.159080e-001	2.580000e-003	
379	6.772280e-001	3.201360e-001	2.636000e-003	
380	6.731840e-001	3.243840e-001	2.432000e-003	
381	6.687920e-001	3.287160e-001	2.492000e-003	
382	6.646200e-001	3.329680e-001	2.412000e-003	
383	6.603280e-001	3.371880e-001	2.484000e-003	
384	6.562960e-001	3.412280e-001	2.476000e-003	
385	6.523800e-001	3.451080e-001	2.512000e-003	
386	6.486520e-001	3.487960e-001	2.552000e-003	
387	6.447760e-001	3.525320e-001	2.692000e-003	
388	6.409840e-001	3.562960e-001	2.720000e-003	
389	6.375320e-001	3.595920e-001	2.876000e-003	
390	6.343240e-001	3.628200e-001	2.856000e-003	
391	6.308120e-001	3.663040e-001	2.884000e-003	
392	6.272560e-001	3.695760e-001	3.168000e-003	
393	6.243840e-001	3.723000e-001	3.316000e-003	
394	6.215280e-001	3.749840e-001	3.488000e-003	
395	6.191600e-001	3.771600e-001	3.680000e-003	
396	6.165320e-001	3.798680e-001	3.600000e-003	
397	6.139400e-001	3.823520e-001	3.708000e-003	
398	6.116320e-001	3.844000e-001	3.968000e-003	
399	6.097040e-001	3.861680e-001	4.128000e-003	
400	6.077880e-001	3.879200e-001	4.292000e-003	
401	6.061120e-001	3.893120e-001	4.576000e-003	
402	6.048960e-001	3.904240e-001	4.680000e-003	
403	6.038440e-001	3.911520e-001	5.004000e-003	
404	6.026440e-001	3.921600e-001	5.196000e-003	
405	6.020280e-001	3.926920e-001	5.280000e-003	
406	6.016000e-001	3.929280e-001	5.472000e-003	
407	6.008360e-001	3.933200e-001	5.844000e-003	
408	6.004960e-001	3.931800e-001	6.324000e-003	
409	6.006560e-001	3.927880e-001	6.556000e-003	
410	6.013920e-001	3.919840e-001	6.624000e-003	
411	6.018800e-001	3.915200e-001	6.600000e-003	
412	6.022840e-001	3.908320e-001	6.884000e-003	
413	6.030200e-001	3.898160e-001	7.164000e-003	
414	6.040000e-001	3.886120e-001	7.388000e-003	
415	6.052720e-001	3.876240e-001	7.104000e-003	
416	6.062680e-001	3.863720e-001	7.360000e-003	
417	6.076360e-001	3.846000e-001	7.764000e-003	
418	6.092560e-001	3.830360e-001	7.708000e-003	
419	6.110440e-001	3.811560e-001	7.800000e-003	
420	6.126400e-001	3.793600e-001	8.000000e-003	
421	6.147080e-001	3.770880e-001	8.204000e-003	
422	6.167200e-001	3.750920e-001	8.188000e-003	
423	6.189760e-001	3.727400e-001	8.284000e-003	
424	6.206720e-001	3.708080e-001	8.520000e-003	
425	6.229480e-001	3.684080e-001	8.644000e-003	
426	6.254080e-001	3.658320e-001	8.760000e-003	
427	6.277320e-001	3.633120e-001	8.956000e-003	
428	6.301160e-001	3.605320e-001	9.352000e-003	
429	6.332520e-001	3.572160e-001	9.532000e-003	
430	6.362720e-001	3.540840e-001	9.644000e-003	
431	6.395880e-001	3.510280e-001	9.384000e-003	
432	6.425240e-001	3.480160e-001	9.460000e-003	
433	6.456720e-001	3.448080e-001	9.520000e-003	
434	6.486800e-001	3.417480e-001	9.572000e-003	
435	6.513160e-001	3.388920e-001	9.792000e-003	
436	6.546280e-001	3.356240e-001	9.748000e-003	
437	6.579840e-001	3.321920e-001	9.824000e-003	
438	6.612000e-001	3.289680e-001	9.832000e-003	
439	6.641760e-001	3.259680e-001	9.856000e-003	
440	6.672320e-001	3.228160e-001	9.952000e-003	
