1	0	
2	0	
3	0	
4	0	
5	0	
6	0	
7	0	
8	0	
9	0	
10	0	
11	0	
12	0	
13	0	
14	0	
15	0	
16	0	
17	0	
18	5.000000e-005	
19	2.500000e-004	
20	4.250000e-004	
21	4.250000e-004	
22	5.250000e-004	
23	7.500000e-004	
24	9.500000e-004	
25	1.000000e-003	
26	1.100000e-003	
27	1.325000e-003	
28	1.175000e-003	
29	1.400000e-003	
30	1.525000e-003	
31	1.825000e-003	
32	2.350000e-003	
33	2.425000e-003	
34	2.400000e-003	
35	2.700000e-003	
36	2.500000e-003	
37	2.775000e-003	
38	2.750000e-003	
39	3.175000e-003	
40	2.825000e-003	
41	3.325000e-003	
42	3.775000e-003	
43	3.925000e-003	
44	4.200000e-003	
45	4.000000e-003	
46	4.125000e-003	
47	4.700000e-003	
48	5.025000e-003	
49	5.275000e-003	
50	5.250000e-003	
51	5.350000e-003	
52	5.350000e-003	
53	5.250000e-003	
54	5.825000e-003	
55	5.500000e-003	
56	6.175000e-003	
57	5.775000e-003	
58	6.050000e-003	
59	6.800000e-003	
60	7.225000e-003	
61	7.225000e-003	
62	7.450000e-003	
63	7.100000e-003	
64	7.275000e-003	
65	7.150000e-003	
66	7.575000e-003	
67	7.875000e-003	
68	7.400000e-003	
69	6.750000e-003	
70	7.425000e-003	
71	7.425000e-003	
72	8.200000e-003	
73	9.025000e-003	
74	8.850000e-003	
75	8.475000e-003	
76	8.225000e-003	
77	8.825000e-003	
78	8.750000e-003	
79	8.875000e-003	
80	8.450000e-003	
81	8.350000e-003	
82	8.200000e-003	
83	8.550000e-003	
84	8.375000e-003	
85	7.800000e-003	
86	7.475000e-003	
87	7.975000e-003	
88	8.400000e-003	
89	8.550000e-003	
90	8.200000e-003	
91	7.625000e-003	
92	7.175000e-003	
93	6.975000e-003	
94	7.100000e-003	
95	6.125000e-003	
96	6.025000e-003	
97	5.700000e-003	
98	5.675000e-003	
99	5.775000e-003	
100	5.150000e-003	
101	5.050000e-003	
102	4.700000e-003	
103	5.050000e-003	
104	4.050000e-003	
105	3.825000e-003	
106	3.825000e-003	
107	3.725000e-003	
108	3.250000e-003	
109	3.300000e-003	
110	3.250000e-003	
111	3.150000e-003	
