1	0	
2	0	
3	0	
4	2.500000e-005	
5	1.250000e-004	
6	1.250000e-004	
7	1.500000e-004	
8	2.750000e-004	
9	3.000000e-004	
10	3.750000e-004	
11	4.500000e-004	
12	6.250000e-004	
13	7.000000e-004	
14	6.750000e-004	
15	7.000000e-004	
16	7.250000e-004	
17	9.500000e-004	
18	9.750000e-004	
19	1.300000e-003	
20	1.375000e-003	
21	1.325000e-003	
22	1.550000e-003	
23	1.600000e-003	
24	1.750000e-003	
25	1.725000e-003	
26	1.850000e-003	
27	2.200000e-003	
28	2.550000e-003	
29	2.700000e-003	
30	3.350000e-003	
31	3.775000e-003	
32	4.400000e-003	
33	4.825000e-003	
34	5.100000e-003	
35	5.475000e-003	
36	4.900000e-003	
37	5.275000e-003	
38	5.550000e-003	
39	6.025000e-003	
40	6.525000e-003	
41	6.875000e-003	
42	7.525000e-003	
43	7.825000e-003	
44	7.150000e-003	
45	7.725000e-003	
46	7.775000e-003	
47	6.975000e-003	
48	7.125000e-003	
49	6.600000e-003	
50	6.650000e-003	
51	7.450000e-003	
52	8.050000e-003	
53	7.925000e-003	
54	8.225000e-003	
55	8.450000e-003	
56	8.775000e-003	
57	8.500000e-003	
58	8.125000e-003	
59	8.425000e-003	
60	9.150000e-003	
61	8.725000e-003	
62	8.300000e-003	
63	8.100000e-003	
64	8.925000e-003	
65	9.275000e-003	
66	8.675000e-003	
67	8.950000e-003	
68	9.350000e-003	
69	8.825000e-003	
70	7.850000e-003	
71	7.050000e-003	
72	7.300000e-003	
73	7.000000e-003	
74	7.075000e-003	
75	6.850000e-003	
76	6.250000e-003	
77	5.800000e-003	
78	6.175000e-003	
79	6.550000e-003	
80	6.600000e-003	
81	6.075000e-003	
82	6.075000e-003	
83	6.200000e-003	
84	5.575000e-003	
85	5.250000e-003	
86	5.075000e-003	
87	4.900000e-003	
88	4.700000e-003	
89	4.575000e-003	
90	4.600000e-003	
91	4.300000e-003	
92	3.975000e-003	
93	3.825000e-003	
94	3.425000e-003	
95	3.375000e-003	
96	3.150000e-003	
97	3.600000e-003	
98	2.725000e-003	
99	2.375000e-003	
100	1.850000e-003	
101	1.975000e-003	
102	1.900000e-003	
103	1.725000e-003	
104	1.700000e-003	
