1	0	
2	0	
3	0	
4	0	
5	0	
6	0	
7	0	
8	0	
9	0	
10	0	
11	0	
12	0	
13	0	
14	0	
15	0	
16	0	
17	0	
18	0	
19	0	
20	0	
21	0	
22	0	
23	0	
24	0	
25	0	
26	0	
27	0	
28	0	
29	0	
30	0	
31	0	
32	0	
33	0	
34	0	
35	0	
36	0	
37	0	
38	2.500000e-005	
39	1.750000e-004	
40	1.500000e-004	
41	3.000000e-004	
42	3.750000e-004	
43	3.500000e-004	
44	4.250000e-004	
45	4.250000e-004	
46	6.000000e-004	
47	7.250000e-004	
48	7.750000e-004	
49	8.500000e-004	
50	8.000000e-004	
51	1.125000e-003	
52	1.250000e-003	
53	1.450000e-003	
54	1.325000e-003	
55	1.150000e-003	
56	1.225000e-003	
57	1.600000e-003	
58	1.950000e-003	
59	2.125000e-003	
60	1.875000e-003	
61	1.675000e-003	
62	1.350000e-003	
63	1.575000e-003	
64	2.000000e-003	
65	2.025000e-003	
66	2.275000e-003	
67	2.275000e-003	
68	2.775000e-003	
69	2.625000e-003	
70	3.150000e-003	
71	2.950000e-003	
72	2.850000e-003	
73	3.375000e-003	
74	3.500000e-003	
75	3.275000e-003	
76	3.875000e-003	
77	4.050000e-003	
78	4.125000e-003	
79	4.000000e-003	
80	4.500000e-003	
81	3.900000e-003	
82	4.025000e-003	
83	4.625000e-003	
84	5.350000e-003	
85	5.550000e-003	
86	6.350000e-003	
87	6.875000e-003	
88	6.625000e-003	
89	6.950000e-003	
90	6.800000e-003	
91	7.275000e-003	
92	7.325000e-003	
93	7.175000e-003	
94	8.200000e-003	
95	9.200000e-003	
96	1.037500e-002	
97	9.975000e-003	
98	9.850000e-003	
99	9.875000e-003	
100	9.500000e-003	
101	8.975000e-003	
102	1.000000e-002	
103	8.600000e-003	
104	8.000000e-003	
105	9.400000e-003	
106	9.825000e-003	
107	9.200000e-003	
108	9.150000e-003	
109	9.800000e-003	
110	9.850000e-003	
111	9.225000e-003	
112	8.525000e-003	
113	8.425000e-003	
114	8.175000e-003	
115	8.075000e-003	
116	7.750000e-003	
117	7.000000e-003	
118	6.925000e-003	
119	6.950000e-003	
120	6.000000e-003	
121	6.050000e-003	
122	5.525000e-003	
