1	0	
2	0	
3	0	
4	0	
5	0	
6	0	
7	0	
8	0	
9	0	
10	0	
11	0	
12	0	
13	0	
14	0	
15	0	
16	0	
17	0	
18	0	
19	0	
20	0	
21	0	
22	0	
23	0	
24	0	
25	0	
26	0	
27	0	
28	0	
29	0	
30	0	
31	0	
32	0	
33	0	
34	0	
35	0	
36	0	
37	0	
38	0	
39	0	
40	0	
41	0	
42	0	
43	0	
44	0	
45	0	
46	0	
47	0	
48	0	
49	0	
50	0	
51	0	
52	0	
53	0	
54	0	
55	0	
56	0	
57	0	
58	0	
59	0	
60	0	
61	0	
62	0	
63	0	
64	0	
65	0	
66	0	
67	0	
68	0	
69	0	
70	0	
71	0	
72	0	
73	0	
74	0	
75	0	
76	0	
77	0	
78	0	
79	0	
80	0	
81	0	
82	0	
83	0	
84	0	
85	0	
86	0	
87	0	
88	0	
89	0	
90	0	
91	0	
92	0	
93	0	
94	0	
95	0	
96	0	
97	0	
98	0	
99	0	
100	0	
101	0	
102	0	
103	0	
104	0	
105	0	
106	0	
107	0	
108	0	
109	0	
110	0	
111	0	
112	0	
113	0	
114	0	
115	0	
116	0	
117	0	
118	2.500000e-005	
119	5.000000e-005	
120	1.250000e-004	
121	2.500000e-004	
122	2.500000e-004	
123	2.500000e-004	
124	3.000000e-004	
125	3.750000e-004	
126	3.750000e-004	
127	5.250000e-004	
128	5.000000e-004	
129	4.500000e-004	
130	5.000000e-004	
131	7.000000e-004	
132	6.500000e-004	
133	7.750000e-004	
134	7.750000e-004	
135	7.500000e-004	
136	1.050000e-003	
137	1.050000e-003	
138	9.000000e-004	
139	9.500000e-004	
140	1.075000e-003	
141	1.025000e-003	
142	1.200000e-003	
143	1.400000e-003	
144	1.400000e-003	
145	1.525000e-003	
146	1.500000e-003	
147	1.600000e-003	
148	1.675000e-003	
149	2.175000e-003	
150	2.250000e-003	
151	2.425000e-003	
152	2.575000e-003	
153	2.675000e-003	
154	2.550000e-003	
155	2.825000e-003	
156	2.800000e-003	
157	2.825000e-003	
158	3.025000e-003	
159	3.025000e-003	
160	3.450000e-003	
161	3.800000e-003	
162	4.050000e-003	
163	4.275000e-003	
164	4.275000e-003	
165	3.800000e-003	
166	3.675000e-003	
